"Dhat","inCI","Layout","GType"
19.8804108865192,TRUE,"random","HalfNorm"
18.1045277176799,TRUE,"transect","HalfNorm"
9.57740552165509,FALSE,"structured","Emperical"
17.1266074175746,TRUE,"random","Emperical"
17.2359288714928,TRUE,"transect","Emperical"
23.6225463488179,TRUE,"structured","HalfNorm"
14.6504985109067,TRUE,"random","HalfNorm"
14.4204925067234,TRUE,"transect","HalfNorm"
16.9580663077839,TRUE,"structured","Emperical"
12.3930606187322,FALSE,"random","Emperical"
7.6233988410766,FALSE,"transect","Emperical"
21.8758317903092,TRUE,"structured","HalfNorm"
27.598302498055,TRUE,"random","HalfNorm"
13.9690244899822,TRUE,"transect","HalfNorm"
17.3988298305136,TRUE,"structured","Emperical"
16.9503241385074,TRUE,"random","Emperical"
13.6112170506147,TRUE,"transect","Emperical"
14.403446547751,TRUE,"structured","HalfNorm"
20.137411695571,TRUE,"random","HalfNorm"
24.4484100047975,TRUE,"transect","HalfNorm"
10.6428479493971,FALSE,"structured","Emperical"
18.5427191216862,TRUE,"random","Emperical"
16.9436062458354,TRUE,"transect","Emperical"
23.6235357452224,TRUE,"structured","HalfNorm"
18.5217262063202,TRUE,"random","HalfNorm"
23.4500119019583,TRUE,"transect","HalfNorm"
15.6925069202906,TRUE,"structured","Emperical"
14.6384376140119,TRUE,"random","Emperical"
18.1422038875365,TRUE,"transect","Emperical"
25.7116374834242,TRUE,"structured","HalfNorm"
13.7031984370642,TRUE,"random","HalfNorm"
19.874624478654,TRUE,"transect","HalfNorm"
16.4157919377407,TRUE,"structured","Emperical"
12.301650130453,TRUE,"random","Emperical"
14.0104278801889,TRUE,"transect","Emperical"
19.5072800566982,TRUE,"structured","HalfNorm"
16.4299919820428,TRUE,"random","HalfNorm"
9.67841365825246,FALSE,"transect","HalfNorm"
14.8033324839474,TRUE,"structured","Emperical"
12.9454761887819,TRUE,"random","Emperical"
6.0244918585856,FALSE,"transect","Emperical"
24.0801872369027,TRUE,"structured","HalfNorm"
11.7716692855285,TRUE,"random","HalfNorm"
20.6820748362069,TRUE,"transect","HalfNorm"
16.5039555792033,TRUE,"structured","Emperical"
11.7137948580665,FALSE,"random","Emperical"
17.4875597993124,TRUE,"transect","Emperical"
21.7614646940746,TRUE,"structured","HalfNorm"
18.9713856987822,TRUE,"random","HalfNorm"
22.3607469258909,TRUE,"transect","HalfNorm"
16.5397163655962,TRUE,"structured","Emperical"
13.0309568510816,TRUE,"random","Emperical"
17.8723941610964,TRUE,"transect","Emperical"
24.3745261929428,TRUE,"structured","HalfNorm"
32.583267957394,FALSE,"random","HalfNorm"
14.1409838609845,TRUE,"transect","HalfNorm"
15.2464236829356,TRUE,"structured","Emperical"
23.6819060358533,TRUE,"random","Emperical"
16.5769454916331,TRUE,"transect","Emperical"
17.2440886238337,TRUE,"structured","HalfNorm"
