"Dhat","inCI","Layout","MoveType"
7.92622736342847,FALSE,"transect","PermMove"
19.8113199504081,TRUE,"structured","NoMove"
16.056189738506,TRUE,"random","NoMove"
22.9709218757845,TRUE,"transect","NoMove"
13.1286761155508,TRUE,"structured","TempMove"
12.8651607831961,TRUE,"random","TempMove"
14.6364061670942,TRUE,"transect","TempMove"
12.8211347991774,TRUE,"structured","PermMove"
6.84421303311831,FALSE,"random","PermMove"
20.1117375008708,TRUE,"transect","PermMove"
17.8407863240478,TRUE,"structured","NoMove"
12.440955830326,TRUE,"random","NoMove"
17.1117940166677,TRUE,"transect","NoMove"
10.0321155528326,FALSE,"structured","TempMove"
7.52490912085227,FALSE,"random","TempMove"
12.3870896159517,TRUE,"transect","TempMove"
11.8398739699389,TRUE,"structured","PermMove"
6.88815619254973,FALSE,"random","PermMove"
13.047696167216,TRUE,"transect","PermMove"
22.9876609670915,TRUE,"structured","NoMove"
17.4688207088742,TRUE,"random","NoMove"
14.0304967098781,TRUE,"transect","NoMove"
15.6689064212754,TRUE,"structured","TempMove"
15.8754440714222,TRUE,"random","TempMove"
10.2775878911004,TRUE,"transect","TempMove"
18.8433542318769,TRUE,"structured","PermMove"
13.1787381894701,TRUE,"random","PermMove"
10.7688797568633,FALSE,"transect","PermMove"
15.643364540526,TRUE,"structured","NoMove"
20.7133559797975,TRUE,"random","NoMove"
20.002280212382,TRUE,"transect","NoMove"
11.7882658005874,TRUE,"structured","TempMove"
14.8236571759176,TRUE,"random","TempMove"
11.0446425611255,TRUE,"transect","TempMove"
9.2567260680186,FALSE,"structured","PermMove"
14.1191896772172,TRUE,"random","PermMove"
11.5995216066726,TRUE,"transect","PermMove"
16.4251857971862,TRUE,"structured","NoMove"
24.1045673480513,TRUE,"random","NoMove"
15.0470849193958,TRUE,"transect","NoMove"
8.490691848446,FALSE,"structured","TempMove"
18.4774769382003,TRUE,"random","TempMove"
13.7847879476774,TRUE,"transect","TempMove"
7.13238115981898,FALSE,"structured","PermMove"
16.4627936551267,TRUE,"random","PermMove"
9.18549869241101,FALSE,"transect","PermMove"
12.4856369623267,TRUE,"structured","NoMove"
15.3795311780177,TRUE,"random","NoMove"
21.4066150435626,TRUE,"transect","NoMove"
10.3894033744751,TRUE,"structured","TempMove"
10.3271826772105,FALSE,"random","TempMove"
9.92401581888663,FALSE,"transect","TempMove"
9.37596348298398,FALSE,"structured","PermMove"
8.13915062970734,FALSE,"random","PermMove"
16.6214388972344,TRUE,"transect","PermMove"
13.8160247181422,TRUE,"structured","NoMove"
21.8115635522693,TRUE,"random","NoMove"
21.5136513728802,TRUE,"transect","NoMove"
7.33636063416439,FALSE,"structured","TempMove"
12.4818155179459,TRUE,"random","TempMove"
13.5306012357542,TRUE,"transect","TempMove"
8.14454196568618,FALSE,"structured","PermMove"
15.0248383278451,TRUE,"random","PermMove"
17.704544436579,TRUE,"transect","PermMove"
18.0391043756907,TRUE,"structured","NoMove"
29.6868225757642,FALSE,"random","NoMove"
20.8652866136124,TRUE,"transect","NoMove"
12.0509383410051,TRUE,"structured","TempMove"
21.1454228302939,TRUE,"random","TempMove"
13.3091609335603,TRUE,"transect","TempMove"
10.8151177062279,TRUE,"structured","PermMove"
20.9679285534385,TRUE,"random","PermMove"
11.9626221604243,TRUE,"transect","PermMove"
14.6852560160709,TRUE,"structured","NoMove"
12.4378721229934,TRUE,"random","NoMove"
12.0998517027305,TRUE,"transect","NoMove"
6.60387760674881,FALSE,"structured","TempMove"
7.74835977016457,FALSE,"random","TempMove"
7.25226223526215,FALSE,"transect","TempMove"
10.4092076298766,FALSE,"structured","PermMove"
9.64458704083059,FALSE,"random","PermMove"
9.59162998776796,FALSE,"transect","PermMove"
14.5742217208964,TRUE,"structured","NoMove"
14.8798623230458,TRUE,"random","NoMove"
19.614837414325,TRUE,"transect","NoMove"
11.840689863708,TRUE,"structured","TempMove"
7.28996930435077,FALSE,"random","TempMove"
14.0595128895269,TRUE,"transect","TempMove"
12.8391272503354,TRUE,"structured","PermMove"
10.6427083890918,FALSE,"random","PermMove"
13.543463713916,TRUE,"transect","PermMove"
18.7617270841089,TRUE,"structured","NoMove"
12.9424723187534,TRUE,"random","NoMove"
17.2570407171804,TRUE,"transect","NoMove"
11.1984812820223,TRUE,"structured","TempMove"
8.35601194652826,FALSE,"random","TempMove"
9.51159949547576,FALSE,"transect","TempMove"
14.7098147589258,TRUE,"structured","PermMove"
7.1768884308855,FALSE,"random","PermMove"
12.2339859860771,TRUE,"transect","PermMove"
11.4693401688704,TRUE,"structured","NoMove"
23.2085708501776,TRUE,"random","NoMove"
19.9039465795355,TRUE,"transect","NoMove"
7.25220845323618,FALSE,"structured","TempMove"
14.7687996140079,TRUE,"random","TempMove"
14.1697099484954,TRUE,"transect","TempMove"
7.8587846143638,FALSE,"structured","PermMove"
14.0022381621886,TRUE,"random","PermMove"
14.2850930445498,TRUE,"transect","PermMove"
11.2493708020715,TRUE,"structured","NoMove"
19.0367230376915,TRUE,"random","NoMove"
28.6487620852816,FALSE,"transect","NoMove"
3.85498125217278,FALSE,"structured","TempMove"
12.6355951860007,TRUE,"random","TempMove"
21.5463430496524,TRUE,"transect","TempMove"
6.77928295916754,FALSE,"structured","PermMove"
12.1211280950496,TRUE,"random","PermMove"
19.7632766651978,TRUE,"transect","PermMove"
16.1272378450412,TRUE,"structured","NoMove"
22.5354606974001,TRUE,"random","NoMove"
14.6784160270799,TRUE,"transect","NoMove"
9.05904046265483,FALSE,"structured","TempMove"
16.977067361464,TRUE,"random","TempMove"
10.695703776036,TRUE,"transect","TempMove"
9.08887790704006,FALSE,"structured","PermMove"
14.3175920476653,TRUE,"random","PermMove"
7.58207944935488,FALSE,"transect","PermMove"
17.5713512771207,TRUE,"structured","NoMove"
18.1860626395054,TRUE,"random","NoMove"
19.3643093042237,TRUE,"transect","NoMove"
10.9902726700224,FALSE,"structured","TempMove"
9.83798109884997,FALSE,"random","TempMove"
14.2895525681629,TRUE,"transect","TempMove"
12.3464144646304,TRUE,"structured","PermMove"
12.749391353264,TRUE,"random","PermMove"
13.5936779213522,TRUE,"transect","PermMove"
24.7250111966544,TRUE,"structured","NoMove"
17.368533591594,TRUE,"random","NoMove"
17.9179156467823,TRUE,"transect","NoMove"
20.0923394439453,TRUE,"structured","TempMove"
11.227735159461,FALSE,"random","TempMove"
14.3857500385025,TRUE,"transect","TempMove"
14.9857360576674,TRUE,"structured","PermMove"
15.1434086429397,TRUE,"random","PermMove"
12.2753052476722,TRUE,"transect","PermMove"
20.5537803294729,TRUE,"structured","NoMove"
20.6227324488256,TRUE,"random","NoMove"
16.1450644878758,TRUE,"transect","NoMove"
13.0534312844031,TRUE,"structured","TempMove"
12.4320792451689,TRUE,"random","TempMove"
10.1045642325651,FALSE,"transect","TempMove"
12.7129599204527,TRUE,"structured","PermMove"
9.7286257067152,TRUE,"random","PermMove"
12.9061033496405,TRUE,"transect","PermMove"
13.578679163859,TRUE,"structured","NoMove"
15.4086356992945,TRUE,"random","NoMove"
17.2830385993623,TRUE,"transect","NoMove"
8.41394055499406,FALSE,"structured","TempMove"
12.147878456884,TRUE,"random","TempMove"
10.8470377063732,TRUE,"transect","TempMove"
10.4316968591248,FALSE,"structured","PermMove"
13.0640483774669,TRUE,"random","PermMove"
8.10740807689137,FALSE,"transect","PermMove"
23.9113527117191,TRUE,"structured","NoMove"
13.1529936325614,TRUE,"random","NoMove"
25.033982115832,TRUE,"transect","NoMove"
6.84486509832051,FALSE,"structured","TempMove"
8.93678537780594,FALSE,"random","TempMove"
18.9666106625472,TRUE,"transect","TempMove"
10.4103281238599,TRUE,"structured","PermMove"
11.8702299990015,TRUE,"random","PermMove"
15.9838043299187,TRUE,"transect","PermMove"
20.2707682630785,TRUE,"structured","NoMove"
15.1960447441251,TRUE,"random","NoMove"
17.4748263300587,TRUE,"transect","NoMove"
7.94885872751908,FALSE,"structured","TempMove"
7.63012836378537,FALSE,"random","TempMove"
12.9655199326671,TRUE,"transect","TempMove"
13.3131185287666,TRUE,"structured","PermMove"
11.7811750615593,TRUE,"random","PermMove"
12.1356860030564,TRUE,"transect","PermMove"
14.3991818725155,TRUE,"structured","NoMove"
18.2221885181953,TRUE,"random","NoMove"
17.0890008945092,TRUE,"transect","NoMove"
11.5435990858183,FALSE,"structured","TempMove"
13.7759798313736,TRUE,"random","TempMove"
7.16016348338732,FALSE,"transect","TempMove"
10.4016426558722,FALSE,"structured","PermMove"
10.8899025932442,TRUE,"random","PermMove"
13.4467964244491,TRUE,"transect","PermMove"
24.5832997902141,TRUE,"structured","NoMove"
14.8941544305913,TRUE,"random","NoMove"
22.076366540784,TRUE,"transect","NoMove"
14.1388762280691,TRUE,"structured","TempMove"
13.6560122510659,TRUE,"random","TempMove"
12.3127999872818,TRUE,"transect","TempMove"
13.9535915223915,TRUE,"structured","PermMove"
11.2197836893025,FALSE,"random","PermMove"
11.3474399878009,TRUE,"transect","PermMove"
10.8932233917021,FALSE,"structured","NoMove"
10.1701911553965,TRUE,"random","NoMove"
15.624359628202,TRUE,"transect","NoMove"
8.37186447152254,FALSE,"structured","TempMove"
6.858051914168,FALSE,"random","TempMove"
10.7950245702418,TRUE,"transect","TempMove"
6.67867286667128,FALSE,"structured","PermMove"
4.48323197496159,FALSE,"random","PermMove"
13.0361260780029,TRUE,"transect","PermMove"
17.8212501017799,TRUE,"structured","NoMove"
18.1594968203755,TRUE,"random","NoMove"
15.2005010665199,TRUE,"transect","NoMove"
10.4920639634676,FALSE,"structured","TempMove"
12.1974429157901,TRUE,"random","TempMove"
13.5349215618714,TRUE,"transect","TempMove"
12.2696996684628,TRUE,"structured","PermMove"
12.1458991875545,TRUE,"random","PermMove"
17.5536758860687,TRUE,"transect","PermMove"
17.9652353698827,TRUE,"structured","NoMove"
23.5129937507346,TRUE,"random","NoMove"
16.5399001496035,TRUE,"transect","NoMove"
15.0126511356465,TRUE,"structured","TempMove"
13.3250848607141,TRUE,"random","TempMove"
4.7537592040242,FALSE,"transect","TempMove"
13.7174367070817,TRUE,"structured","PermMove"
18.4896564413264,TRUE,"random","PermMove"
10.7694217394396,FALSE,"transect","PermMove"
20.5084006310682,TRUE,"structured","NoMove"
19.7957617363355,TRUE,"random","NoMove"
20.4390995385954,TRUE,"transect","NoMove"
12.3546805205861,TRUE,"structured","TempMove"
15.8615043949054,TRUE,"random","TempMove"
9.68875567417859,TRUE,"transect","TempMove"
11.8170888533458,TRUE,"structured","PermMove"
16.5627282611116,TRUE,"random","PermMove"
17.0021011115431,TRUE,"transect","PermMove"
23.8647966511403,TRUE,"structured","NoMove"
20.4014827011763,TRUE,"random","NoMove"
18.5897872465893,TRUE,"transect","NoMove"
18.2203993174138,TRUE,"structured","TempMove"
13.6996437704149,TRUE,"random","TempMove"
13.9408524064656,TRUE,"transect","TempMove"
17.6095127471568,TRUE,"structured","PermMove"
15.9367684690673,TRUE,"random","PermMove"
14.5378360156997,TRUE,"transect","PermMove"
21.774209320141,TRUE,"structured","NoMove"
22.518806931918,TRUE,"random","NoMove"
16.4961532669128,TRUE,"transect","NoMove"
10.6052521799586,FALSE,"structured","TempMove"
16.6658365839815,TRUE,"random","TempMove"
11.6818270737058,TRUE,"transect","TempMove"
8.61980363469381,FALSE,"structured","PermMove"
10.8596258084154,TRUE,"random","PermMove"
11.4175383580479,TRUE,"transect","PermMove"
19.006739029961,TRUE,"structured","NoMove"
15.8301304043225,TRUE,"random","NoMove"
18.7462659089496,TRUE,"transect","NoMove"
9.57581151683062,FALSE,"structured","TempMove"
10.1615487436671,TRUE,"random","TempMove"
11.8127138884582,TRUE,"transect","TempMove"
14.9847711789326,TRUE,"structured","PermMove"
7.08099903335411,FALSE,"random","PermMove"
13.3947061544133,TRUE,"transect","PermMove"
18.5750774556086,TRUE,"structured","NoMove"
26.7601775023355,TRUE,"random","NoMove"
14.5490147070948,TRUE,"transect","NoMove"
15.198801925706,TRUE,"structured","TempMove"
16.3747744157382,TRUE,"random","TempMove"
7.10673022061668,FALSE,"transect","TempMove"
10.1829671268515,FALSE,"structured","PermMove"
16.9874861084474,TRUE,"random","PermMove"
11.6437996359802,TRUE,"transect","PermMove"
11.5902057987926,TRUE,"structured","NoMove"
11.3257608751685,TRUE,"random","NoMove"
15.2105023587419,TRUE,"transect","NoMove"
10.4212189107253,FALSE,"structured","TempMove"
10.5585093158121,FALSE,"random","TempMove"
10.0364184390855,FALSE,"transect","TempMove"
6.50868089818507,FALSE,"structured","PermMove"
7.38031052977328,FALSE,"random","PermMove"
11.805293978469,FALSE,"transect","PermMove"
16.2975030437455,TRUE,"structured","NoMove"
17.7724460766512,TRUE,"random","NoMove"
25.5026035108782,TRUE,"transect","NoMove"
13.610026008312,TRUE,"structured","TempMove"
11.6787799265684,TRUE,"random","TempMove"
14.4011500754636,TRUE,"transect","TempMove"
11.8596596474839,TRUE,"structured","PermMove"
15.4392508739626,TRUE,"random","PermMove"
21.7610340951737,TRUE,"transect","PermMove"
26.4750662980836,TRUE,"structured","NoMove"
16.8228506774008,TRUE,"random","NoMove"
18.7758865144867,TRUE,"transect","NoMove"
17.5342135404183,TRUE,"structured","TempMove"
8.32300330411888,FALSE,"random","TempMove"
12.1869467623565,TRUE,"transect","TempMove"
16.5407159985585,TRUE,"structured","PermMove"
12.6812241033538,TRUE,"random","PermMove"
13.9241897665502,TRUE,"transect","PermMove"
15.4177109073386,TRUE,"structured","NoMove"
15.1758406403975,TRUE,"random","NoMove"
10.798123831483,FALSE,"transect","NoMove"
9.74012704841979,FALSE,"structured","TempMove"
7.98635810954248,FALSE,"random","TempMove"
7.0291484850206,FALSE,"transect","TempMove"
9.27049958965171,FALSE,"structured","PermMove"
11.203205832099,TRUE,"random","PermMove"
10.8190640716883,FALSE,"transect","PermMove"
20.673713341623,TRUE,"structured","NoMove"
8.64264317094664,FALSE,"random","NoMove"
17.009928910376,TRUE,"transect","NoMove"
16.822709167274,TRUE,"structured","TempMove"
12.4209807703757,TRUE,"random","TempMove"
8.8011591165893,FALSE,"transect","TempMove"
17.2017806603642,TRUE,"structured","PermMove"
10.3186383758899,TRUE,"random","PermMove"
12.7474103770518,TRUE,"transect","PermMove"
14.4336942877127,TRUE,"structured","NoMove"
10.9973551956949,TRUE,"random","NoMove"
13.0494474100063,TRUE,"transect","NoMove"
13.1648585618279,TRUE,"structured","TempMove"
8.06641626475525,FALSE,"random","TempMove"
8.02566509832279,FALSE,"transect","TempMove"
7.99166268046696,FALSE,"structured","PermMove"
9.45519655452368,FALSE,"random","PermMove"
9.50784043316188,FALSE,"transect","PermMove"
10.5656702537637,FALSE,"structured","NoMove"
22.3184943893913,TRUE,"random","NoMove"
17.8123063954386,TRUE,"transect","NoMove"
10.0711183560932,FALSE,"structured","TempMove"
12.7131454525476,TRUE,"random","TempMove"
9.71219924590585,FALSE,"transect","TempMove"
11.5219487186472,FALSE,"structured","PermMove"
17.3223638999421,TRUE,"random","PermMove"
8.3675181710015,FALSE,"transect","PermMove"
17.1905692694229,TRUE,"structured","NoMove"
12.1059061364252,TRUE,"random","NoMove"
16.1090357185875,TRUE,"transect","NoMove"
9.95311712853848,TRUE,"structured","TempMove"
5.24553123849838,FALSE,"random","TempMove"
13.0778957481021,TRUE,"transect","TempMove"
13.6338183559103,TRUE,"structured","PermMove"
7.99582681718094,FALSE,"random","PermMove"
13.6522626682668,TRUE,"transect","PermMove"
17.6670691189393,TRUE,"structured","NoMove"
18.5098532956904,TRUE,"random","NoMove"
18.8523140034922,TRUE,"transect","NoMove"
10.9745403533803,TRUE,"structured","TempMove"
13.6185961561076,TRUE,"random","TempMove"
8.67516488009593,FALSE,"transect","TempMove"
9.07196058893462,FALSE,"structured","PermMove"
11.7876957819417,TRUE,"random","PermMove"
12.203308914628,TRUE,"transect","PermMove"
14.7882725686567,TRUE,"structured","NoMove"
13.2325432547079,TRUE,"random","NoMove"
23.118175599103,TRUE,"transect","NoMove"
10.2294534299401,FALSE,"structured","TempMove"
7.704631181308,FALSE,"random","TempMove"
15.3193959752503,TRUE,"transect","TempMove"
6.33983467735117,FALSE,"structured","PermMove"
9.83660035486006,FALSE,"random","PermMove"
14.3627623711107,TRUE,"transect","PermMove"
25.3701445482592,TRUE,"structured","NoMove"
17.6738784616445,TRUE,"random","NoMove"
23.064341560934,TRUE,"transect","NoMove"
12.9387559981341,TRUE,"structured","TempMove"
6.79500871425605,FALSE,"random","TempMove"
15.2508347178388,TRUE,"transect","TempMove"
16.6884968783428,TRUE,"structured","PermMove"
10.8133797594851,FALSE,"random","PermMove"
16.7634217136891,TRUE,"transect","PermMove"
18.0828540158685,TRUE,"structured","NoMove"
19.7252142244039,TRUE,"random","NoMove"
15.6251345925368,TRUE,"transect","NoMove"
9.14284138496397,FALSE,"structured","TempMove"
12.1595695258969,TRUE,"random","TempMove"
11.755766487802,FALSE,"transect","TempMove"
13.3226680277918,TRUE,"structured","PermMove"
11.7151223025104,TRUE,"random","PermMove"
11.0557626876297,FALSE,"transect","PermMove"
19.2194306687847,TRUE,"structured","NoMove"
22.8114717175241,TRUE,"random","NoMove"
14.7216189978535,TRUE,"transect","NoMove"
13.9254954585841,TRUE,"structured","TempMove"
12.1778204847635,TRUE,"random","TempMove"
9.49259818270336,FALSE,"transect","TempMove"
12.5598670434314,TRUE,"structured","PermMove"
10.4669064774077,FALSE,"random","PermMove"
10.3816625595213,FALSE,"transect","PermMove"
18.9957530399975,TRUE,"structured","NoMove"
20.1334254513445,TRUE,"random","NoMove"
20.8846201904448,TRUE,"transect","NoMove"
14.6215549769007,TRUE,"structured","TempMove"
15.1511470374066,TRUE,"random","TempMove"
15.1342084660312,TRUE,"transect","TempMove"
13.5973074804221,TRUE,"structured","PermMove"
13.3118069835198,TRUE,"random","PermMove"
13.5151113732371,TRUE,"transect","PermMove"
23.3182612377938,TRUE,"structured","NoMove"
19.7814826810758,TRUE,"random","NoMove"
22.9640533249787,TRUE,"transect","NoMove"
14.359423003275,TRUE,"structured","TempMove"
14.5601213278857,TRUE,"random","TempMove"
14.4564316041941,TRUE,"transect","TempMove"
15.7623755561858,TRUE,"structured","PermMove"
12.5566358263154,TRUE,"random","PermMove"
17.6828717226911,TRUE,"transect","PermMove"
15.1386219467172,TRUE,"structured","NoMove"
23.4776970118427,TRUE,"random","NoMove"
15.4141339426318,TRUE,"transect","NoMove"
9.17984545593382,FALSE,"structured","TempMove"
17.2958488862543,TRUE,"random","TempMove"
10.2085204511662,FALSE,"transect","TempMove"
6.10876253389202,FALSE,"structured","PermMove"
14.731777445391,TRUE,"random","PermMove"
7.79477947654554,FALSE,"transect","PermMove"
18.0726110677311,TRUE,"structured","NoMove"
19.7866613729559,TRUE,"random","NoMove"
13.7209414138848,TRUE,"transect","NoMove"
11.2746350126894,TRUE,"structured","TempMove"
13.1131313806176,TRUE,"random","TempMove"
8.13810274851342,FALSE,"transect","TempMove"
9.64592227393177,TRUE,"structured","PermMove"
11.9217081430023,TRUE,"random","PermMove"
6.07241926865831,FALSE,"transect","PermMove"
18.3908086506712,TRUE,"structured","NoMove"
15.3958766181604,TRUE,"random","NoMove"
11.9108029814094,TRUE,"transect","NoMove"
8.65989663875131,FALSE,"structured","TempMove"
6.58608821445479,FALSE,"random","TempMove"
8.22337473886538,FALSE,"transect","TempMove"
13.1094933942411,TRUE,"structured","PermMove"
9.46835103965576,FALSE,"random","PermMove"
8.2458355753518,FALSE,"transect","PermMove"
21.8416234984683,TRUE,"structured","NoMove"
11.9926660747287,TRUE,"random","NoMove"
18.9921894805327,TRUE,"transect","NoMove"
17.2739755172138,TRUE,"structured","TempMove"
10.2396274837522,FALSE,"random","TempMove"
15.5456738038784,TRUE,"transect","TempMove"
12.8058394067583,TRUE,"structured","PermMove"
8.28540782934754,FALSE,"random","PermMove"
18.6165637689155,TRUE,"transect","PermMove"
18.1042214838214,TRUE,"structured","NoMove"
20.0852178603641,TRUE,"random","NoMove"
17.224825081135,TRUE,"transect","NoMove"
12.1863196498291,TRUE,"structured","TempMove"
13.2105309944203,TRUE,"random","TempMove"
10.3144519894819,FALSE,"transect","TempMove"
13.5314639961646,TRUE,"structured","PermMove"
14.0083101463502,TRUE,"random","PermMove"
16.7586066825199,TRUE,"transect","PermMove"
16.722232682366,TRUE,"structured","NoMove"
23.2403602979024,TRUE,"random","NoMove"
23.3215438041677,TRUE,"transect","NoMove"
12.1656500877402,TRUE,"structured","TempMove"
11.9554811053423,TRUE,"random","TempMove"
15.1294143011921,TRUE,"transect","TempMove"
9.22560020956746,FALSE,"structured","PermMove"
15.4480317603166,TRUE,"random","PermMove"
19.4120497152383,TRUE,"transect","PermMove"
27.7834869741105,TRUE,"structured","NoMove"
12.9651606453374,TRUE,"random","NoMove"
31.742226708215,FALSE,"transect","NoMove"
20.5869936253096,TRUE,"structured","TempMove"
10.4996406321573,FALSE,"random","TempMove"
20.7771493456331,TRUE,"transect","TempMove"
18.5822323233314,TRUE,"structured","PermMove"
6.96187779104526,FALSE,"random","PermMove"
15.9001356674701,TRUE,"transect","PermMove"
19.260484067397,TRUE,"structured","NoMove"
18.3654428051756,TRUE,"random","NoMove"
15.6661232295753,TRUE,"transect","NoMove"
14.5014319675413,TRUE,"structured","TempMove"
13.5498696587052,TRUE,"random","TempMove"
12.2907323470234,TRUE,"transect","TempMove"
12.5772095158035,TRUE,"structured","PermMove"
11.5057192248962,TRUE,"random","PermMove"
9.19044766022016,FALSE,"transect","PermMove"
18.8148868895215,TRUE,"structured","NoMove"
12.5470894344783,TRUE,"random","NoMove"
7.33263206318543,FALSE,"transect","NoMove"
15.6364255574788,TRUE,"structured","TempMove"
11.4127265299421,TRUE,"random","TempMove"
6.82406393116211,FALSE,"transect","TempMove"
14.6051104041012,TRUE,"structured","PermMove"
7.01568312854223,FALSE,"random","PermMove"
3.69721278246866,FALSE,"transect","PermMove"
28.3335332150086,TRUE,"structured","NoMove"
15.5278523911271,TRUE,"random","NoMove"
22.3637202334715,TRUE,"transect","NoMove"
19.1255810084322,TRUE,"structured","TempMove"
9.25474650213666,FALSE,"random","TempMove"
15.2411358667815,TRUE,"transect","TempMove"
20.3898116508714,TRUE,"structured","PermMove"
9.93406025742381,FALSE,"random","PermMove"
17.0853619816096,TRUE,"transect","PermMove"
15.9479413334849,TRUE,"structured","NoMove"
25.7695753162202,TRUE,"random","NoMove"
34.4931568432203,FALSE,"transect","NoMove"
5.67498604875173,FALSE,"structured","TempMove"
16.9152874051055,TRUE,"random","TempMove"
20.4427928388412,TRUE,"transect","TempMove"
12.5170084907927,TRUE,"structured","PermMove"
11.7853661655474,TRUE,"random","PermMove"
18.8305812415923,TRUE,"transect","PermMove"
16.5572385711957,TRUE,"structured","NoMove"
20.7607374922941,TRUE,"random","NoMove"
13.1626440621571,TRUE,"transect","NoMove"
13.2034116566683,TRUE,"structured","TempMove"
13.2724185354528,TRUE,"random","TempMove"
9.91913901012696,FALSE,"transect","TempMove"
11.3391968717941,FALSE,"structured","PermMove"
17.4517691156262,TRUE,"random","PermMove"
10.4941196607702,FALSE,"transect","PermMove"
27.7254767721659,TRUE,"structured","NoMove"
10.4056888857693,TRUE,"random","NoMove"
17.0400213348057,TRUE,"transect","NoMove"
20.2218087584455,TRUE,"structured","TempMove"
7.57954988827939,FALSE,"random","TempMove"
14.3823201742103,TRUE,"transect","TempMove"
19.6782582292718,TRUE,"structured","PermMove"
6.26819965959578,FALSE,"random","PermMove"
15.2407815135761,TRUE,"transect","PermMove"
10.2243492170029,FALSE,"structured","NoMove"
22.0588752466607,TRUE,"random","NoMove"
22.4209025714755,TRUE,"transect","NoMove"
8.92016894292765,FALSE,"structured","TempMove"
14.4886691229426,TRUE,"random","TempMove"
14.2168610525178,TRUE,"transect","TempMove"
7.95663594676215,FALSE,"structured","PermMove"
12.0218488875236,TRUE,"random","PermMove"
13.5773219848238,TRUE,"transect","PermMove"
16.5442634213735,TRUE,"structured","NoMove"
17.2252459781706,TRUE,"random","NoMove"
16.3947034262162,TRUE,"transect","NoMove"
8.42690804958892,FALSE,"structured","TempMove"
12.063680229776,TRUE,"random","TempMove"
14.3391107198603,TRUE,"transect","TempMove"
12.656286378883,TRUE,"structured","PermMove"
10.4644115125738,TRUE,"random","PermMove"
9.28225174135205,TRUE,"transect","PermMove"
21.916899181468,TRUE,"structured","NoMove"
19.6749642575349,TRUE,"random","NoMove"
14.9848233611222,TRUE,"transect","NoMove"
10.9128022737492,TRUE,"structured","TempMove"
15.0059488325971,TRUE,"random","TempMove"
6.44883317601749,FALSE,"transect","TempMove"
10.8353509719573,FALSE,"structured","PermMove"
11.0972802010543,FALSE,"random","PermMove"
11.5097762026607,TRUE,"transect","PermMove"
17.4902774261301,TRUE,"structured","NoMove"
16.1307254024397,TRUE,"random","NoMove"
23.5231288369134,TRUE,"transect","NoMove"
13.8212547507191,TRUE,"structured","TempMove"
8.03583125347938,FALSE,"random","TempMove"
17.2534562831539,TRUE,"transect","TempMove"
11.6947387221606,TRUE,"structured","PermMove"
5.92590597841936,FALSE,"random","PermMove"
18.6069910719849,TRUE,"transect","PermMove"
23.7262333689856,TRUE,"structured","NoMove"
19.4392933270723,TRUE,"random","NoMove"
22.8669875974667,TRUE,"transect","NoMove"
11.0373777771995,TRUE,"structured","TempMove"
14.4929086494049,TRUE,"random","TempMove"
16.2815230049644,TRUE,"transect","TempMove"
18.3394019834716,TRUE,"structured","PermMove"
10.8101215010612,FALSE,"random","PermMove"
20.0790776956569,TRUE,"transect","PermMove"
19.1812971808327,TRUE,"structured","NoMove"
12.705494805176,TRUE,"random","NoMove"
7.2428377879409,FALSE,"transect","NoMove"
13.9707000995125,TRUE,"structured","TempMove"
5.73653389280346,FALSE,"random","TempMove"
4.22952395195473,FALSE,"transect","TempMove"
16.6401561179824,TRUE,"structured","PermMove"
8.10149034705975,FALSE,"random","PermMove"
7.65259883938876,FALSE,"transect","PermMove"
20.7593399027432,TRUE,"structured","NoMove"
16.4875109293539,TRUE,"random","NoMove"
20.5932598273287,TRUE,"transect","NoMove"
15.6702159644948,TRUE,"structured","TempMove"
13.2267381187166,TRUE,"random","TempMove"
11.8246814121093,TRUE,"transect","TempMove"
18.0476598469657,TRUE,"structured","PermMove"
13.323145532378,TRUE,"random","PermMove"
10.4177791146843,FALSE,"transect","PermMove"
30.3602707153429,FALSE,"structured","NoMove"
16.0917662152724,TRUE,"random","NoMove"
13.2402924925373,TRUE,"transect","NoMove"
21.1867946342015,TRUE,"structured","TempMove"
10.8868027833166,TRUE,"random","TempMove"
11.503656696526,TRUE,"transect","TempMove"
19.2644015175732,TRUE,"structured","PermMove"
8.16257977008161,FALSE,"random","PermMove"
6.9756008186079,FALSE,"transect","PermMove"
22.7104406134705,TRUE,"structured","NoMove"
15.3636952988357,TRUE,"random","NoMove"
15.9474713281911,TRUE,"transect","NoMove"
10.2722665898285,TRUE,"structured","TempMove"
6.8883963081095,FALSE,"random","TempMove"
6.96023875703241,FALSE,"transect","TempMove"
15.1502648098337,TRUE,"structured","PermMove"
12.4636043479042,TRUE,"random","PermMove"
10.8197087729106,FALSE,"transect","PermMove"
15.7114435414005,TRUE,"structured","NoMove"
19.955601563437,TRUE,"random","NoMove"
16.4318095930803,TRUE,"transect","NoMove"
5.89659326541082,FALSE,"structured","TempMove"
12.9477797883396,TRUE,"random","TempMove"
10.2147232913581,FALSE,"transect","TempMove"
11.8656131093501,TRUE,"structured","PermMove"
15.5112402544924,TRUE,"random","PermMove"
10.3410684224797,TRUE,"transect","PermMove"
18.2615045009893,TRUE,"structured","NoMove"
14.6891085549961,TRUE,"random","NoMove"
16.07797270228,TRUE,"transect","NoMove"
9.14202512078787,FALSE,"structured","TempMove"
7.87069865081714,FALSE,"random","TempMove"
8.91501654366979,FALSE,"transect","TempMove"
